,title,budget,revenue,genres,production_countries,production_companies,adult,popularity,original_language,release_date,runtime,vote_average,vote_count
0,Under Control,0,0,Documentary,"Argentina, Germany","Westdeutscher Rundfunk, ARTE, WDR/Arte",False,1.642,de,2011-04-02,98,6.8,9
1,No Matter What,0,0,"Adventure, Drama",United States of America,,False,0.956,en,2011-03-13,90,0.0,0
2,Project Makeover,0,0,"Comedy, Romance",South Korea,CJ Entertainment,False,1.327,ko,2007-01-04,112,8.0,4
3,Lipsmack,0,0,,,,False,1.549,en,2012-05-01,30,0.0,0
4,Refusenik,0,0,Documentary,United States of America,,False,0.6,en,,120,0.0,0
5,Give Me the Banjo,0,0,"Documentary, Music",,,False,0.995,en,2011-11-04,90,7.0,5
6,Revolution Green: A True Story...,0,0,Documentary,United States of America,,False,0.6,en,2007-04-22,84,0.0,0
7,Hit & Run,2000000,14400000,"Action, Comedy, Romance",United States of America,"Primate Pictures, Kim and Jim Productions, Panay Films, Exclusive Media",False,7.004,en,2012-08-22,100,5.7,314
8,Heidelberger Romanze,0,0,Romance,Germany,Meteor Film GmbH,False,1.521,de,1951-12-23,97,4.8,2
9,Something's Gonna Live,0,0,Documentary,,,False,1.525,en,2012-06-12,80,7.5,2
10,BoardHeads,0,0,"Documentary, Action, Family","United States of America, Australia, Brazil, Dominican Republic, France, Italy, Netherlands, Netherlands Antilles, New Zealand, South Africa, Switzerland, Thailand",,False,0.6,en,2010-03-13,85,0.0,0
11,Combat,0,0,Drama,Belgium,Thank You & Good Night Productions,False,0.652,fr,2006-02-16,57,4.5,2
12,After Porn Ends,400000,0,Documentary,United States of America,"Oxymoron Entertainment, Mallick Media",False,7.264,en,2012-05-21,90,5.4,118
13,Code 207,0,0,"Drama, Action, Thriller, War",United States of America,,False,1.163,en,2012-06-05,91,4.0,2
14,Pariah,0,0,Drama,,,False,1.039,en,1998-01-17,97,6.5,2
15,The Sun Shines Bright,0,0,"Comedy, Drama, Western",United States of America,Argosy Pictures,False,2.436,en,1953-05-02,100,6.4,16
16,Shakira: Live at Rock in Rio 2011,0,0,Music,Brazil,,False,0.683,en,2011-09-30,103,0.0,0
17,Estrada de Palha,0,0,"Adventure, Drama, Western","Finland, Portugal","Cimbalino Filmes, Bando à Parte",False,0.84,pt,2012-06-28,90,6.0,1
18,Chiche Bombon,0,0,"Drama, Romance",Argentina,,False,0.6,es,2004-10-21,94,5.0,1
19,Killing Moon,0,0,"Thriller, TV Movie",United States of America,,False,1.646,en,1999-08-11,95,2.6,4
20,I Loved a Woman,0,0,"Drama, Romance",United States of America,First National Pictures,False,1.959,en,1933-09-23,90,6.0,4
21,Cool and the Crazy,0,0,"Drama, Romance, Action, Thriller",United States of America,American International Pictures (AIP),False,0.958,en,1994-09-16,85,3.3,8
22,Dark Hazard,0,0,Drama,United States of America,First National Pictures,False,1.563,en,1934-02-03,73,6.5,2
23,Lecture 3: The Great Conservation Principles,0,0,,,,False,1.09,en,,56,0.0,0
24,The Suicide Manual,0,0,"Horror, Thriller",Japan,Benten Entertainment Inc.,False,0.84,ja,2003-10-24,86,4.3,4
25,Lecture 4: Symmetry in Physical Law,0,0,,,,False,1.09,en,,57,0.0,0
26,Doing Time,0,0,"Drama, Comedy",Japan,,False,2.176,en,2002-05-14,93,5.1,6
27,New York Cop,0,0,"Action, Thriller, Crime, Drama","Japan, United States of America","Distant Justice Joint Venture, Toei Company, Ltd.",False,0.814,en,1993-08-14,93,0.0,0
28,Mission to Lars,0,0,Documentary,United States of America,Spicer and Moore,False,2.019,en,2015-09-25,74,6.3,9
29,Broken,0,0,Drama,United Kingdom,"Cuba Pictures, BBC Films, Bill Kenwright Films",False,6.888,en,2012-08-22,91,6.8,142
30,Young Jeezy: A Hustlerz Ambition,0,0,"Documentary, Music",,,False,1.4,en,2011-12-18,42,5.3,2
31,Khudgarz,0,0,"Drama, Family",India,Film Kraft,False,1.52,hi,1987-07-31,171,4.3,2
32,The Red Colored Grey Truck,0,0,"Comedy, Romance, Adventure",Serbia,Komuna,False,3.114,sr,2004-08-11,95,6.3,13
33,"Fado, História d'uma Cantadeira",0,0,"Music, Romance, Drama",Portugal,Lisboa Filme,False,1.818,pt,1947-11-28,,7.3,4
34,A Menina da Rádio,0,0,"Music, Comedy, Romance",Portugal,"Companhia Portuguesa de Filmes, Tobis Portuguesa",False,1.268,pt,1944-06-03,136,7.0,3
35,Aldeia da Roupa Branca,0,0,"Music, Comedy, Family",Portugal,Espectáculos de Arte,False,1.657,pt,1939-01-02,92,6.3,4
36,Chonda Pierce - Four Eyed Blonde,0,0,Comedy,United States of America,,False,0.6,en,2007-12-04,99,0.0,0
37,Shakespeare-Wallah,0,0,"Drama, Romance",United States of America,Merchant Ivory Productions,False,1.301,en,1965-12-01,120,6.7,3
38,For One Thousand Dollars Per Day,0,0,,Italy,,False,1.4,it,1968-01-19,81,0.0,0
39,"House of 1,000 Dolls",0,0,"Crime, Drama, Mystery","Spain, Germany","Constantin Film, Producciones Cinematográficas Hispamer Films",False,1.533,es,1967-11-08,90,4.3,3
40,The Killing Game,0,0,"Mystery, Thriller, TV Movie","United States of America, Canada","Anne Carlucci Productions, Front Street Pictures",False,1.094,en,2011-10-30,90,4.8,6
41,Quack-a-Doodle Do,0,0,,,,False,0.696,en,1950-03-03,7,7.5,2
42,Seed,0,0,,,,False,0.6,en,2000-01-01,90,0.0,0
43,El hombre de los muñecos,0,0,,,,False,0.6,en,1943-03-04,99,7.5,1
44,The Borrowers,0,0,"Family, Fantasy, TV Movie","Canada, United States of America","20th Century Fox Television, Charles M. Schulz Creative Associates, Foote, Cone and Belding Productions, Hallmark Hall of Fame Productions, Walt DeFaria Productions",False,1.41,en,1973-12-14,81,5.0,3
45,Fabulous Trinity,0,0,,,,False,0.6,es,1972-11-09,96,0.0,0
46,Beatriz Barcelona,0,0,,,,False,0.6,en,2006-05-26,75,0.0,0
47,Larga noche de julio,0,0,,,,False,0.626,en,1974-01-01,87,0.0,0
48,La vida nueva de Pedrito de Andía,0,0,Comedy,Spain,Suevia Films,False,0.6,en,1965-01-01,96,0.0,0
49,Gesto,0,0,,Portugal,,False,0.825,pt,2011-10-23,80,6.5,1
50,Ilha da Cova da Moura,0,0,,Portugal,,False,0.6,pt,2010-05-13,,0.0,0
51,Who's Got the Black Box?,0,0,Thriller,"France, Greece, Italy","Orion Films, Compagnia Generale Finanziaria Cinematografica, Les Films de la Boétie",False,1.532,fr,1967-10-27,96,4.2,3
52,The Return,0,0,Action,Denmark,Superfilm,False,0.71,da,1992-03-13,101,3.0,2
53,Britannia of Billingsgate,0,0,"Comedy, Music, Drama",United Kingdom,Gaumont British Picture Corporation,False,1.145,en,1933-01-01,80,0.0,0
54,De Corpo e Alma,0,0,,Mozambique,,False,0.844,pt,2010-10-30,,0.0,0
55,La Bohème,0,0,"Romance, Drama",United States of America,Metro-Goldwyn-Mayer,False,2.244,en,1926-03-13,95,7.2,5
56,Stoya: Perfect picture,0,0,,United States of America,Digital Playground,True,0.624,en,2009-10-20,98,7.0,1
57,Mission: Blacklist,0,0,Thriller,,,False,1.136,en,2014-12-31,,10.0,1
58,Jacques Vermeire: Zaalshow 1,0,0,,,,False,0.6,en,1993-10-09,60,5.5,1
59,Jacques Vermeire: Zaalshow 2,0,0,,,,False,0.6,en,1995-10-09,60,6.5,1
60,Samson and the Slave Queen,0,0,"Action, Adventure, Drama","Spain, Italy",,False,1.794,it,1963-12-13,86,4.5,1
61,The Seven Magnificent Gladiators,0,0,"Adventure, Drama, Fantasy",,,False,1.33,en,1983-07-31,100,1.8,4
62,Podecrer!,0,0,"Comedy, Drama",,,False,1.4,en,2007-11-02,96,7.0,5
63,日本語タイトル: 冬の怪談 〜ぼくとワタシとおばあちゃんの物語,0,0,,Japan,,False,0.6,en,2010-01-01,76,0.0,0
64,Count Tacchia,0,0,Comedy,Italy,Adige Films 76,False,3.897,it,1982-12-23,117,6.3,25
65,The Manhunt,0,0,Action,Italy,Fulvia Film,False,0.737,en,1984-12-09,91,5.5,3
66,Roland Magdane - Attention c'est show,0,0,Comedy,France,,False,0.905,fr,2011-10-19,,6.3,2
67,Dirty Fingers,0,0,"Thriller, Horror",Sweden,Inge Ivarsson Filmproduction,False,1.126,sv,1973-01-02,102,0.0,0
68,Minbo: the Gentle Art of Japanese Extortion,0,0,"Comedy, Drama",Japan,"Toho Company, Ltd.",False,1.659,ja,1992-05-16,123,6.5,5
