,title,budget,revenue,genres,production_countries,production_companies,adult,popularity,original_language,release_date,runtime,vote_average,vote_count
0,The Underground,0,0,,,,False,0.871,en,1966-06-16,,7.0,1
1,jgjgjhghfdmfgshfdshfmgv,0,0,Documentary,Germany,,False,0.6,de,2014-11-28,,0.0,0
2,KristoBall,0,0,Drama,Norway,Norsk Film,False,0.673,no,1967-06-16,11,8.0,1
3,Vokse opp,0,0,,Norway,,False,1.341,no,1967-06-16,,0.0,0
4,The Kidnapping of a Wizard,0,0,"History, Science Fiction",Russia,Sverdlovskaya Kinostudiya,False,0.6,ru,1989-01-01,105,5.0,3
5,Three Portrait Sketches,0,0,"History, Documentary","Italy, United Kingdom",,False,0.6,en,1951-06-12,8,0.0,0
6,Perfect crime,0,0,Science Fiction,Russia,"Kontakt, Gorky Film Studios",False,1.34,en,1989-01-01,97,0.0,0
7,Шанс,0,0,"Adventure, Science Fiction, Comedy",Russia,Mosfilm,False,0.6,ru,1984-06-26,85,6.3,3
8,17th of May - A film regarding rituals,0,0,,Norway,,False,1.091,nb,1969-06-16,,0.0,0
9,The Contact,0,0,"Science Fiction, Mystery","Azerbaijan, Soviet Union","Azerbaijanfilm, Ministry of Culture of Azerbaijan SSR",False,0.676,az,1990-04-23,89,0.0,0
10,The Barrier of Uncertainty,0,0,"Drama, Science Fiction","Russia, Soviet Union",Lenfilm,False,0.6,ru,1962-03-29,108,6.0,1
11,Gullmynten,0,0,,,,False,0.6,en,1971-06-16,,5.0,1
12,Highway of Love,0,0,,China,,False,0.6,zh,2015-04-03,95,0.0,0
13,Lady Godiva Rides Again,0,0,Comedy,United Kingdom,London Film Productions,False,1.01,en,1951-10-25,90,8.0,2
14,Stories of Christmas,0,0,Family,,,False,1.4,en,2004-01-01,102,0.0,0
15,Zwisch!,0,0,,,,False,0.6,en,1983-06-17,,7.0,1
16,Hva skal vi gjøre med lille Jill?,0,0,,,,False,0.84,en,1987-12-17,,0.0,0
17,Voll Paula!,0,0,Comedy,Germany,,False,0.932,de,2015-09-01,82,0.0,0
18,Kjøleskapet,0,0,,,,False,1.4,en,1987-06-17,,0.0,0
19,Gutta,0,0,,,,False,1.4,en,1988-06-17,,0.0,0
20,Løkki Straik,0,0,,,,False,0.84,en,1990-06-17,,0.0,0
21,Olavs første skitur,0,0,,,,False,1.129,en,1991-06-17,,5.0,1
22,Snop,0,0,,,,False,0.87,en,1991-06-17,,5.0,1
23,Otrávené světlo,0,0,"Science Fiction, Crime, Drama",Czech Republic,Kalos,False,0.6,cs,1921-10-20,,0.0,0
24,Porch Stories,0,0,,Canada,,False,0.601,en,2015-06-19,,0.0,0
25,The Ark Of Mr. Chow,0,0,"Comedy, Drama",China,Huayi Brothers Media,False,1.824,zh,2015-06-19,106,5.7,6
26,Mangiacake,0,0,,Canada,,False,0.6,en,2015-06-19,,6.0,1
27,"I, Justice",0,0,"Thriller, Drama, Science Fiction",Czech Republic,Filmové Studio Barrandov,False,0.841,cs,1967-03-30,88,0.0,0
28,Robot-Girl Nr. 1,0,0,Science Fiction,Czech Republic,Metropolitan Films,False,0.807,de,1938-01-01,,0.0,0
29,Depeche Mode - Playing the Angel,0,0,"Music, Documentary",United Kingdom,,False,1.125,en,2005-10-17,,6.0,1
30,The Doll,0,0,Science Fiction,Czech Republic,Metropolitan Films,False,0.722,cs,1938-03-30,,0.0,0
31,Nirvana Street Murder,0,0,Comedy,Australia,"Vellis-Cochrane Productions, New Vision Films",False,0.684,en,1990-06-18,72,0.0,0
32,Invocations of Canyons and Boulders (for Stan Brakhage),0,0,,United States of America,,False,0.6,en,1966-01-01,1,7.0,1
33,Maldonne,0,0,"Romance, Comedy",,,False,0.682,fr,2006-02-01,,6.0,3
34,Blink,0,0,,United States of America,,False,0.621,en,1966-03-09,3,5.0,1
35,9 Minutes,0,0,,United States of America,,False,0.6,en,1966-03-10,10,5.0,1
36,Television: Czech Version,0,0,"Science Fiction, Comedy",Czech Republic,Les Studios Paramount,False,0.916,cs,1931-01-01,,0.0,0
37,Boyce & Hart: The Guys Who Wrote 'Em,18300,0,"Music, Documentary",United States of America,,False,0.81,en,2015-05-01,82,0.0,0
38,Miss Golem,0,0,"Science Fiction, Comedy",Czech Republic,Filmové Studio Barrandov,False,0.88,cs,1972-03-29,96,6.0,1
39,Entrance to Exit,0,0,,United States of America,,False,0.6,en,1965-12-01,7,0.0,0
40,Trace #22,0,0,,United States of America,,False,0.6,en,1965-01-01,3,6.0,1
41,The Master of Ceremonies,0,0,,,,False,0.634,ar,2014-10-02,100,2.0,1
42,Sinbad - The Flying Princess and the Secret Island,0,0,"Action, Adventure, Animation, Family, Fantasy",Japan,,False,0.6,ja,2015-07-04,,8.0,2
43,The Muse,0,0,,United Kingdom,"Missing in Action Films, BBC Films, We Are Colony, Tim Walker Studio",False,1.206,en,2014-06-01,14,8.0,2
44,Looking for Maria,0,0,Documentary,Colombia,,False,0.6,es,1985-06-16,15,7.0,1
45,Rosemberg 70,0,0,,,,False,1.101,pt,2015-06-17,,0.0,0
46,Trace #23,0,0,,United States of America,,False,0.6,en,1965-01-01,3,6.0,1
47,Trace #24,0,0,,United States of America,,False,0.6,en,1965-01-01,3,0.0,0
48,The Fairy of Spring,0,0,Fantasy,,,False,0.943,fr,1902-06-16,3,5.7,3
49,Match,0,0,,,,False,0.991,en,1966-03-10,5,2.5,5
50,5 O'Clock in the Morning,0,0,,United States of America,,False,0.6,en,1966-01-22,5,0.0,0
51,The Musical Pig,0,0,"Comedy, Animation",Croatia,Zagreb Film,False,1.375,hr,1967-12-22,11,7.0,1
52,"Opus 74, Version 2",0,0,,United States of America,,False,0.6,en,1966-01-01,2,5.0,1
53,Hyperreal,0,0,,,,False,0.6,en,2013-04-30,5,0.0,0
54,Yaqui Drums,0,0,Western,United States of America,"Allied Artists Pictures, William F. Broidy Productions",False,0.6,en,1956-10-13,71,0.0,0
55,Pack Train,0,0,Western,United States of America,Gene Autry Productions,False,0.6,en,1953-07-04,57,0.0,0
56,Rawhide Mail,0,0,Western,,Reliable Pictures Corporation,False,0.805,fr,1934-06-07,,0.0,0
57,Indiscrétions d'Hôtel,0,0,,,,True,0.882,fr,1993-01-01,,0.0,0
58,Reportaje del movimiento revolucionario en Barcelona,0,0,"History, Documentary, War",Spain,Oficina de Información y Propaganda de la C.N.T. - F.A.I.,False,0.6,es,,,8.5,2
59,Mademoiselle Ardel,0,0,"Drama, TV Movie",,,False,1.34,fr,1990-12-20,,0.0,0
60,De vil ta jentene våre!,0,0,,,,False,0.6,en,1991-06-17,,0.0,0
61,Smoke Tree Range,0,0,Western,,Buck Jones Productions,False,0.633,en,1937-06-05,55,0.0,0
62,Nosotros somos así,0,0,,,,False,0.841,es,1936-11-06,30,0.0,0
63,Barbie's Hospital Affair,0,0,,,,False,0.914,fr,1970-01-01,,0.0,0
64,Sans elle...,0,0,Drama,,"Les Films de l'Après-Midi, Filmes do Tejo",False,0.645,fr,2003-03-16,,0.0,0
65,Sunset of Power,0,0,Western,United States of America,"Universal Pictures, Buck Jones Productions",False,0.841,fr,1936-01-22,66,0.0,0
66,Paprika,0,0,,Italy,Capital Productions,True,0.6,it,1995-01-01,,5.5,2
67,Spökhotellet,0,0,"Drama, Comedy, TV Movie",Sweden,SVT,False,0.6,sv,1960-04-17,119,0.0,0
68,Vĩnh Linh Steel Rampart,0,0,Documentary,Vietnam,,False,0.6,vi,1971-01-01,46,0.0,0
69,Steinen fra stjernene,0,0,,,,False,0.6,en,2010-03-03,,0.0,0
70,Julienne Taylor & the Celtic Connection: Live at the Lyric,0,0,Music,United Kingdom,Evolution Ltd.,False,0.6,en,2013-12-03,65,0.0,0
71,Og leken er god,0,0,,,,False,0.875,en,2011-06-21,,5.0,1
72,Ultimate Betrayal,0,0,Drama,United States of America,Hearst Entertainment Productions,False,1.381,en,1994-03-20,96,6.0,1
73,"Bo, Barkley and the Big Hurt",0,0,Documentary,United States of America,ESPN,False,0.6,en,2014-08-21,50,0.0,0
74,Dayo Wong Stand-up Comedy 2012,0,0,Comedy,Hong Kong,,False,0.637,cn,2012-10-04,,10.0,1
75,Dating Fever,0,0,"Comedy, Romance",,,False,0.6,en,2013-11-01,,0.0,0
76,Sergeant Mike,0,0,"War, Action",United States of America,Columbia Pictures,False,0.6,en,1944-11-09,60,0.0,0
77,Le Jour se lève et les conneries commencent,0,0,Comedy,France,,False,0.664,fr,1981-06-21,,0.0,0
78,The Republic of Rhodesia,0,0,,,,False,0.84,en,1976-01-01,30,0.0,0
79,Everything and Nothing,0,0,Documentary,United Kingdom,BBC Four,False,1.4,en,2011-03-21,120,9.0,2
80,The Secret of I.B. Castle,0,0,"Music, Comedy",Yugoslavia,Jadran Film,False,0.6,hr,1951-01-01,23,0.0,0
81,Jeffrey Dahmer: Confessions Of A Serial Killer,0,0,Documentary,,,False,0.6,en,2012-02-25,88,6.0,1
82,Taxi,0,0,"Romance, Comedy, Drama",Germany,B&T Film,False,1.503,de,2015-08-20,94,5.7,9
83,Double Trouble,2000000,0,Comedy,Russia,,False,0.707,ru,2015-05-28,,5.0,2
84,Just The Way You Are,0,0,"Drama, Romance, Comedy",Philippines,Star Cinema – ABS-CBN Film Productions,False,2.132,en,2015-06-17,,7.7,9
85,ABDC,0,0,,,,False,0.6,en,,140,0.0,0
86,Marry Me!,0,0,Comedy,Germany,,False,1.835,de,2015-07-02,,5.1,7
87,Internationale Kongresse 2014: Das Königreich Gottes im Mittelpunkt,0,0,,,,False,0.6,de,,,0.0,0
88,Sanjay's Super Team,0,0,Animation,United States of America,Pixar,False,5.054,en,2015-11-25,7,6.7,120
89,Cake of Blood,0,0,Horror,,,False,0.6,es,1971-01-01,89,0.0,0
90,Beach Boy,0,0,Drama,Germany,"filmgestalten, FilmArche, Milieu Film Production",False,0.624,de,2011-01-19,32,8.0,1
91,The Mad Baker,0,0,,,,False,0.6,en,1974-01-01,10,0.0,0
92,Codes - Makers and Breakers,0,0,Documentary,Denmark,Haslund Film,False,1.341,da,2001-03-11,59,0.0,0
93,Happy Future,0,0,Documentary,Germany,Tacker Film,False,1.4,de,1984-06-24,84,0.0,0
94,A Sold Life,0,0,"Drama, War",Italy,Ital-Noleggio Cinematografico,False,0.876,it,1976-08-01,,0.0,0
95,Dawn,0,0,Drama,"Israel, Switzerland, United Kingdom, Germany","Dschoint Ventschr Filmproduktion AG, Paradigma Films, Delirious Productions",False,1.214,en,2015-06-20,95,0.0,0
96,The Two Seasons of Life,0,0,Drama,Belgium,Les productions de l'aube,False,0.804,fr,1975-02-05,90,0.0,0
97,The Old Man and his Garden of Stones,0,0,,Iran,,False,0.622,en,2004-01-01,58,8.0,1
98,Tödliche Wende,0,0,Crime,Germany,,False,0.6,de,1996-06-15,,0.0,0
99,Mord an der roten Rita,0,0,Crime,Germany,,False,0.6,de,1995-01-01,,0.0,0
100,The Change at Groote,0,0,,,,False,0.6,en,1968-06-22,26,0.0,0
101,Amnesia,0,0,,France,Marc Dorcel,True,1.909,fr,1996-01-01,102,8.3,3
102,10. Köy Teyatora,0,0,,,,False,0.6,tr,2014-05-02,,0.0,0
103,Cost of Lust,0,0,,France,Marc Dorcel,True,1.325,fr,1997-01-01,,10.0,1
104,Salam Neighbor,0,0,Documentary,,,False,2.161,en,2015-06-20,75,7.2,10
105,Sam Raimi Early Shorts,0,0,,,,False,0.6,en,1978-01-01,157,7.0,1
106,Brunettes Eat More Cum,0,0,,United States of America,VCA,True,0.6,en,2007-01-01,131,0.0,0
107,Old Man,0,0,,,,False,0.6,en,,170,0.0,0
108,I Am Somebody,0,0,"Comedy, Drama",China,Bona Film Group,False,1.599,zh,2015-07-03,134,5.7,7
109,The Unfair,0,0,"Drama, Crime",South Korea,"Cinema Service, Harimao Pictures",False,0.6,ko,2015-06-24,127,6.3,4
110,The Hummingchild,0,0,Documentary,,,False,0.6,no,2011-09-11,28,0.0,0
111,Margaret Becker - Front Row,0,0,,,,False,0.6,en,1990-10-16,47,10.0,1
112,See You Tomorrow,0,0,"Comedy, Drama, Romance",China,"Jet Tone, Jet Tone Production, Jet Tone Films",False,0.953,cn,2016-12-23,128,3.8,4
113,Beats,0,0,,,,False,1.4,en,2011-03-16,,0.0,0
114,Erkjenning,0,0,,,,False,0.6,en,2011-04-22,,0.0,0
115,Et ekteskap,0,0,,,,False,0.6,en,2011-06-22,,0.0,0
116,Everything Will Be OK,0,0,,,,False,0.6,en,2011-06-16,,0.0,0
117,Farukhs Mynt,0,0,,,,False,1.095,en,2011-06-22,,0.0,0
118,Sleepwalker,0,0,Thriller,United States of America,Night and Day Pictures,False,3.293,en,2017-10-10,88,4.6,24
119,Sombras de azul,0,0,Drama,"Mexico, United States of America, Cuba",Rasquache Films,False,0.6,es,2013-10-24,,0.0,0
120,Flimmer,0,0,,,,False,0.6,en,2011-03-18,,0.0,0
121,Kjøttsår,0,0,,,,False,0.6,en,2011-05-21,,0.0,0
122,Une Journée ordinaire,0,0,,,,False,1.096,fr,2013-01-01,,0.0,0
123,A Haunting at the Rectory,0,0,Horror,United Kingdom,North Bank Entertainment,False,2.304,en,2015-06-15,88,4.6,7
124,Papegøye,0,0,,,,False,0.6,en,2011-06-22,,0.0,0
125,Pl.ink!,0,0,,,,False,0.6,en,2011-06-22,,0.0,0
126,Pitong Gamol,0,0,"Action, Comedy",Philippines,Viva Films,False,0.672,tl,1991-01-01,,8.5,1
127,Dangerous Seduction,0,0,"Drama, Romance",,,False,1.4,en,2014-09-17,85,0.0,0
128,Mr. Right,0,0,Documentary,Netherlands,Zeppers Film & TV,False,0.6,en,2005-09-29,82,0.0,0
129,Cinema 500 km,0,0,Documentary,Saudi Arabia,Eyaf Studio,False,0.6,ar,2006-03-05,45,0.0,0
130,SPEC: Shou,0,0,,,,False,1.155,ja,2012-04-01,108,5.5,2
131,A Bahraini Tale,0,0,Drama,Bahrain,Bahrain Film Production,False,1.092,en,2006-11-08,96,0.0,0
132,A Stranger,0,0,Drama,,,False,0.848,en,2014-04-24,5,0.0,0
133,"Money Back, Please",0,0,,,,False,0.6,en,2014-10-18,,0.0,0
134,Gli italiani e il fumetto. 50 storie,0,0,Documentary,Italy,"Sky Arte HD, Sky",False,0.6,it,2015-06-11,,0.0,0
135,Panique au Plazza,0,0,Comedy,,,False,0.991,fr,1996-04-13,,4.0,1
136,Delta Space Mission,0,0,"Animation, Science Fiction",Romania,Animafilm Studio,False,0.84,ro,1984-01-01,68,0.0,0
137,Buddy,0,0,"Drama, Family",Norway,,False,1.389,no,2014-06-22,11,9.0,1
138,Act of Kindness,0,0,Documentary,,,False,0.6,en,2015-07-31,,0.0,0
139,Belief: The Possession of Janet Moses,0,0,Documentary,,,False,1.414,en,2015-07-28,89,5.9,12
140,Crossing Rachmaninoff,0,0,Documentary,New Zealand,Minerva Productions,False,0.6,en,2015-07-18,79,0.0,0
141,Ever the Land,0,0,Documentary,New Zealand,Monsoon Pictures International,False,0.889,en,2015-07-18,90,0.0,0
142,Polaroid,0,0,,,,False,0.6,en,2014-06-22,,0.0,0
143,Out of the Mist: An Alternate History of New Zealand Cinema,8000,0,Documentary,New Zealand,Lumière Industries,False,0.971,en,2015-07-20,82,0.0,0
144,Philip Dadson: Sonics from Scratch,0,0,Documentary,,,False,0.84,en,2015-07-25,85,0.0,0
145,A Fool,0,0,"Adventure, Drama, Comedy",,,False,1.49,zh,2015-05-01,103,7.2,9
146,Born to the Saddle,0,0,Western,United States of America,"Elliott-Shelton Films Inc., Astor Pictures Corporation",False,0.6,en,1953-03-15,77,4.0,1
147,Pentatonix: On My Way Home,0,0,"Music, Documentary",United States of America,Scheme Engine,False,2.426,en,2015-06-18,90,7.3,19
148,The Price of Peace,0,0,Documentary,,,False,0.6,en,2015-07-19,,0.0,0
149,Return of the Free China Junk,0,0,Documentary,,,False,0.601,en,2015-07-28,,0.0,0
150,Initiation Love,0,0,"Mystery, Romance",Japan,"Toho Company, Ltd.",False,2.85,ja,2015-05-23,110,8.0,15
151,The Silences,0,0,Documentary,"Australia, New Zealand",,False,0.661,en,2015-07-22,73,0.0,0
152,Drømmen om kongeørnen,0,0,,,,False,0.846,en,2012-11-22,,0.0,0
153,Brotherhood of the Gun,0,0,"Western, Comedy",,"Robert Ward Productions, Charles E. Sellier Productions, MCA Television Entertainment (MTE)",False,0.949,en,1991-10-04,,5.0,1
154,Head in Shadow,0,0,,,,False,1.4,en,1952-07-01,19,0.0,0
