,title,budget,revenue,genres,production_countries,production_companies,adult,popularity,original_language,release_date,runtime,vote_average,vote_count
0,Nazareno,0,0,,,,False,0.806,it,2007-06-28,,0.0,0
1,"Ready, Steady, Ommm!",0,0,Comedy,Switzerland,Zodiac Pictures,False,0.674,de,2013-10-17,94,6.1,9
2,At the Ends of the Earth,0,0,"Animation, Comedy",France,Folimage,False,2.315,ru,1999-01-01,8,7.5,23
3,Necrophile Passion,0,0,Horror,"Austria, Germany",,False,3.834,en,2013-08-18,52,3.8,5
4,Jazz a Porquerolles,0,0,Music,,,False,0.6,it,2010-07-14,,5.5,1
5,We All Scream for Ice Cream,0,0,Horror,,,False,3.299,en,2007-01-12,57,4.8,20
6,Hastey Hastey,0,0,,,,False,1.4,en,2008-11-07,,6.5,1
7,Piove sul bagnato,0,0,Comedy,Italy,,False,0.6,it,2009-09-04,,0.0,0
8,The Interrogation,0,0,Comedy,,,False,0.6,en,2013-11-07,2,0.0,0
9,Jokosei hana hiraku 17-sai,0,0,,Japan,,False,0.6,ja,1972-12-01,,1.0,1
10,Maruhi Kokosei no Seiseikatsu,0,0,,Japan,"Toei Company, Ltd.",False,0.6,ja,1972-12-01,,0.0,0
11,Gåte - Liva,0,0,Music,Norway,Warner Music Entertainment,False,0.6,no,2006-09-25,135,0.0,0
12,Blue Ecstasy,0,0,,Japan,"Prima Kikaku Co., Ltd.",False,0.6,ja,1972-12-01,,0.0,0
13,Seishinfudoki: Himerareta ai,0,0,,Japan,"Prima Kikaku Co., Ltd.",False,0.848,ja,1972-12-01,,0.0,0
14,Chikan 365,0,0,,Japan,"Shintoho Kogyo, Tokyo Koei Co., Ltd.",False,0.6,ja,1972-12-01,72,0.0,0
15,The Horrible Obsessions,0,0,,Japan,"Toei Company, Ltd.",False,0.6,ja,1972-12-16,88,0.0,0
16,First Year Coed Gynaecology Clinic,0,0,,Japan,,False,0.6,en,1972-11-01,,0.0,0
17,L'affaire d'une nuit,0,0,,,,False,0.657,fr,1960-09-13,,6.0,1
18,Woman's Body Archipelago Reconstruction,0,0,,Japan,"Shintoho Kogyo, Tokyo Koei Co., Ltd.",False,0.6,ja,1972-11-01,69,0.0,0
19,Race to Danger,0,0,"Action, Adventure","Germany, Italy","Television Service, Reteitalia",False,0.672,it,1988-04-14,98,5.0,1
20,Giochi d'estate,0,0,"Comedy, Romance",Italy,Dean Film,False,0.88,it,1984-11-06,,5.0,1
21,Dogpound Shuffle,0,0,Drama,,,False,1.126,en,1975-01-01,98,0.0,0
22,The Blonde in Edo Castle,0,0,,Japan,Nikkatsu Corporation,False,0.6,ja,1972-11-18,71,0.0,0
23,Transplante a la mexicana,0,0,,,,False,0.955,es,1990-11-07,,5.0,1
24,I Can't Take It Anymore,0,0,,Japan,,False,0.626,ja,1972-10-01,71,0.0,0
25,Ichiyazuma no Negoto,0,0,,Japan,"Shintoho Kogyo, Tokyo Koei Co., Ltd.",False,0.6,ja,1972-10-01,,0.0,0
26,Spies,0,0,"Comedy, Animation, War",United States of America,Warner Bros. Pictures,False,1.208,en,1943-08-01,4,6.7,10
27,Apartment Wife: Prime Woman,0,0,,Japan,Nikkatsu Corporation,False,0.6,en,1972-10-28,70,0.0,0
28,Lewd Bitch,0,0,,Japan,,False,0.6,ja,1972-09-01,,0.0,0
29,Kalevala - Uusi aika,0,0,History,,,False,0.718,en,2013-11-14,,0.0,0
30,17-Year-Old Free Love Tribe,0,0,,Japan,,False,1.201,en,1972-09-01,70,0.0,0
31,El rey de las ficheras,0,0,,,,False,2.047,es,1989-11-07,90,5.0,1
32,The Siren's Song,0,0,,Japan,Nikkatsu Corporation,False,1.4,ja,1972-09-27,70,0.0,0
33,"Cat, Dog & Co.",0,0,"Family, Comedy",United States of America,Hal Roach Studios,False,0.626,en,1929-09-14,,6.0,1
34,The Sloe-eyed Siren,0,0,,Japan,Nikkatsu Corporation,False,0.84,ja,1972-09-16,73,0.0,0
35,Backside of 17,0,0,,Japan,"Wakamatsu Production, Toei Company, Ltd.",False,0.6,ja,1972-09-06,81,0.0,0
36,The Last Laugh,0,0,,Japan,Nikkatsu Corporation,False,0.84,ja,1972-09-06,72,0.0,0
37,Hentai kazoku,0,0,,Japan,"Shintoho Kogyo, Tokyo Koei Co., Ltd.",False,0.6,en,1972-08-01,69,0.0,0
38,Sex Documentary Peek at Japan's Private Parts: Japan's First Infrared Movie,0,0,,Japan,Kokuei Company,False,0.6,en,1972-08-01,,0.0,0
39,Newlywed Night Hand Job,0,0,,Japan,,False,0.647,en,1972-08-01,,7.0,1
40,The Superhuman Stud,0,0,,Japan,Nikkatsu Corporation,False,1.164,ja,1972-08-16,63,0.0,0
41,August: Scent of Eros,0,0,,Japan,,False,0.6,ja,1972-08-16,73,0.0,0
42,The Stick,0,0,"Horror, War",South Africa,"Filmtrust, Artistic Film Production Company, Exciting Films, Distant Horizon",False,0.762,en,1988-08-23,90,6.5,2
43,The Revenge of the Tattoo,0,0,,Japan,Nikkatsu Corporation,False,0.6,ja,1972-08-05,69,0.0,0
44,Tit for Tat,0,0,,Japan,,False,0.676,en,1972-07-01,,0.0,0
45,The Unholy Priest,0,0,,Japan,Nikkatsu Corporation,False,0.6,ja,1972-07-08,64,0.0,0
46,Wakazuma Onnazakari,0,0,,Japan,"World Film Company, Ltd.",False,0.6,ja,1972-06-01,,0.0,0
47,The Shadow on the Wall,0,0,,Japan,Nikkatsu Corporation,False,0.626,ja,1972-06-28,68,0.0,0
48,"Seen, Not Seen",0,0,Documentary,,,False,0.961,en,2014-10-19,54,0.0,0
49,Onna tengoku: Kodane moraimasu,0,0,,Japan,Nikkatsu Corporation,False,0.6,ja,1972-06-17,65,0.0,0
50,"Moan & Groan, Inc.",0,0,Comedy,,,False,0.6,en,1929-12-07,20,0.0,0
51,Night Spot: Drifting Flower,0,0,,Japan,Nikkatsu Corporation,False,0.6,ja,1972-06-17,,0.0,0
52,Delicate Skillful Fingers,0,0,,Japan,Nikkatsu Corporation,False,0.6,ja,1972-06-07,78,5.0,1
53,Morning of Ecstasy,0,0,,Japan,Nikkatsu Corporation,False,0.804,ja,1972-06-07,68,0.0,0
54,Contemporary History of Rape in Japan,0,0,,Japan,Kokuei Company,False,0.753,ja,1972-05-01,78,0.0,0
55,Inside the Harem,0,0,,Japan,Nikkatsu Corporation,False,0.6,ja,1972-05-27,64,0.0,0
56,The Flowery Bed,0,0,,Japan,Nikkatsu Corporation,False,0.6,ja,1972-05-17,67,0.0,0
57,Secret Rendezvous,0,0,,Japan,Nikkatsu Corporation,False,0.876,ja,1972-04-29,65,0.0,0
58,The Iron Crown,0,0,Drama,Japan,Kindai Eiga Kyokai,False,1.204,ja,1972-04-22,91,6.0,2
59,Love's Warm Touch,0,0,,Japan,Nikkatsu Corporation,False,0.6,ja,1972-04-19,69,0.0,0
60,Shoya no kiroku: Midarana fûfu,0,0,,Japan,"World Film Company, Ltd.",False,1.376,en,1972-03-01,70,0.0,0
61,Burning Skin,0,0,,Japan,Nikkatsu Corporation,False,1.164,ja,1972-03-29,67,0.0,0
62,Rakhtbeej,0,0,,,,False,0.6,en,2012-11-07,,0.0,0
63,Nagasaki Butterfly,0,0,,Japan,Nikkatsu Corporation,False,0.6,ja,1972-03-18,67,0.0,0
64,Silent Tears,0,0,,Japan,Nikkatsu Corporation,False,0.6,ja,1972-03-18,71,0.0,0
65,Smokin' 3,0,0,,,,True,0.6,en,2002-05-01,110,6.0,2
66,Burning Desire,0,0,,Japan,Nikkatsu Corporation,False,0.84,ja,1972-02-29,68,0.0,0
67,Drifter's Affair,0,0,,Japan,Nikkatsu Corporation,False,0.877,ja,1972-02-19,70,0.0,0
68,"She-Beasts, Warm Bodies",0,0,,Japan,Nikkatsu Corporation,False,1.21,en,1972-02-09,81,0.0,0
69,Young sex: Rankô shori,0,0,,Japan,"Shintoho Kogyo, Tokyo Koei Co., Ltd.",False,0.6,ja,1972-01-01,72,0.0,0
70,Wet Lips,0,0,,Japan,Nikkatsu Corporation,False,0.656,ja,1972-01-29,75,0.0,0
71,UFC Fight Night 31: Fight For The Troops 3,0,0,,,,False,0.706,en,2013-11-06,151,7.0,1
72,Yamekraw,0,0,,,,False,0.84,en,1930-11-07,,0.0,0
73,Nezumi-Kozo The Sex Outlaw,0,0,,Japan,Nikkatsu Corporation,False,0.654,ja,1972-01-29,68,0.0,0
74,Smell of Longing,0,0,,Japan,Nikkatsu Corporation,False,0.611,ja,1972-01-19,69,0.0,0
75,Die neue Wohnung,0,0,Documentary,Switzerland,"Schweizer Werkbund, Zürich",False,0.915,en,1930-01-01,28,0.0,0
76,Love Affair at Sundown,0,0,,Japan,Nikkatsu Corporation,False,0.876,ja,1972-01-08,70,0.0,0
77,Glorious Moment: A Woman's Scroll,0,0,,Japan,Nikkatsu Corporation,False,0.859,en,1972-01-08,68,0.0,0
78,Grégor et ses Grégoriens,0,0,,,,False,0.841,en,1930-11-07,,0.0,0
79,Seien goninzuma,0,0,,Japan,"World Film Company, Ltd.",False,0.623,en,1973-12-01,63,1.0,1
80,Kanto County Sex Unit,0,0,,Japan,Nikkatsu Corporation,False,0.6,ja,1973-12-26,72,0.0,0
81,Crazy Season,0,0,,Japan,Nikkatsu Corporation,False,0.6,en,1973-12-26,69,0.0,0
82,Neon kurage: Shinjuku hanadensha,0,0,,Japan,"Toei Company, Ltd.",False,0.6,en,1973-12-18,73,0.0,0
83,Just Add Love,0,0,"Comedy, Romance",United States of America,Visionary Dreamscapes Entertainment,False,0.633,en,1997-01-01,,0.0,0
84,Jochôsain sex report: Fujo bôkô,0,0,,Japan,,False,0.84,en,1973-12-15,,0.0,0
85,Beaver People,0,0,,,,False,0.6,en,1930-11-07,9,6.0,1
86,Trapped in Lust,0,0,"Drama, Crime, Action",Japan,"Nikkatsu Corporation, Tenshogikan",False,0.917,ja,1973-12-15,73,6.0,1
87,Season of Lust: A Trail of Honey from an 18 Year Old,0,0,,Japan,Nikkatsu Corporation,False,0.6,en,1973-12-15,76,0.0,0
