,title,budget,revenue,genres,production_countries,production_companies,adult,popularity,original_language,release_date,runtime,vote_average,vote_count
0,The Horse Without a Head,0,0,"Adventure, Drama, Family, TV Movie",United Kingdom,Walt Disney Productions,False,0.667,en,1962-12-31,90,6.0,2
1,William & Kate,20,15,"Drama, Romance",,,False,5.129,en,2011-04-18,83,5.7,81
2,Dirty money : L'Infiltré,0,0,Thriller,"Switzerland, Canada, France",,False,1.123,fr,2008-01-01,,4.0,1
3,The Passage,0,0,"Drama, Thriller, Documentary, Mystery",,,False,2.429,en,2007-09-09,95,6.0,4
4,L'Amour Fou,0,0,"Romance, Drama",France,"Sogexportfilm, Les Films Mareau, Cocinor",False,2.219,fr,1969-01-15,252,7.1,7
5,Channels,0,0,"Drama, Romance",,,False,0.84,en,2008-01-01,107,3.0,1
6,I Demoni di San Pietroburgo,8,0,Drama,Italy,,False,0.807,en,2008-04-24,118,7.2,5
7,American Pie: Revealed,0,0,"Documentary, Comedy",,,False,6.054,en,2003-01-01,,5.9,108
8,Fábio Fabuloso,0,0,Documentary,,,False,0.84,en,2004-11-05,63,0.0,0
9,Empire State,0,0,"Crime, Thriller",United Kingdom,,False,0.612,en,1988-04-01,104,5.3,2
10,Window of the Soul,0,0,Documentary,Brazil,"Tibet Filme, Brazil Telecom, Copacabana Filmes e Produções, Dueto Filmes, Estúdios Mega, Ravina Filmes",False,1.024,pt,2001-10-20,73,7.3,8
11,The Wiggles: Wiggle Around the Clock,0,0,Family,Australia,The Wiggles Pty Ltd,False,0.719,en,2007-10-08,49,4.8,2
12,Star Vehicle,150000,0,Horror,,,False,0.738,en,2010-06-01,75,4.8,2
13,The Wiggles: Wiggly Play Time,0,0,Family,Australia,The Wiggles Pty Ltd,False,0.6,en,2005-01-31,65,5.3,2
14,Hunter in the Dark,0,0,"Action, Adventure, Drama",Japan,,False,0.794,ja,1979-06-17,137,7.2,5
15,Darling,0,0,"Drama, Romance",India,"Sri Venkateswara Cine Chitra, Reliance Entertainment",False,2.313,te,2010-04-23,152,5.2,9
16,Revenge: A Love Story,0,0,Thriller,Hong Kong,,False,2.061,cn,2010-10-22,90,7.0,19
17,Welcome to Shama Town,0,0,"Adventure, Drama, Action, Comedy, Western, Thriller",China,,False,0.6,zh,2010-06-22,104,3.0,2
