,title,budget,revenue,genres,production_countries,production_companies,adult,popularity,original_language,release_date,runtime,vote_average,vote_count
0,Father of Four,0,0,"Family, Comedy",Denmark,ASA,False,0.864,da,1953-11-02,97,6.5,5
1,Friend,0,0,"Action, Drama",South Korea,Cineline 2,False,6.078,ko,2001-03-31,118,6.6,37
2,Garam Masala,0,0,Comedy,India,Venus Records & Tapes,False,3.502,hi,2005-11-03,142,5.8,34
3,Chup Chup Ke,0,0,Comedy,India,UTV Motion Pictures,False,3.961,hi,2006-06-09,165,5.7,31
4,Father of Four: In the Snow,0,0,"Family, Comedy",Denmark,ASA,False,0.715,da,1954-11-01,90,5.6,4
5,Father of Four: The Whole Shebang,0,0,"Music, Comedy, Family",Denmark,ASA,False,0.632,da,1961-12-15,95,5.6,4
6,Silmido,8000000,0,"Action, Drama, History",South Korea,Hanmac Films,False,4.192,ko,2003-12-24,135,6.7,36
7,Father of Four: In the Countryside,0,0,"Family, Comedy",Denmark,ASA,False,1.66,da,1955-11-07,97,5.9,4
8,Father of Four: And Uncle Sofus,0,0,"Comedy, Family",Denmark,ASA,False,1.641,da,1957-11-25,100,5.9,5
9,Father of Four and the Wolf Cubs,0,0,Family,Denmark,ASA,False,1.302,da,1958-11-10,93,5.8,3
10,Father of Four: On Bornholm,0,0,"Family, Comedy",Denmark,ASA,False,1.103,da,1959-12-26,100,5.9,5
11,Father of Four: In High Spirits,0,0,"Comedy, Family",Denmark,Panorama-Film,False,0.686,da,1971-08-13,96,8.3,2
12,The Man I Love,0,0,"Drama, Comedy",France,"Ellipsanime Productions, La Sept-Arte, Onya Film Production",False,1.818,fr,1997-12-05,87,6.3,16
13,Baazigar,0,0,"Crime, Thriller",India,"United Seven Combines, Venus Records & Tapes",False,6.837,hi,1993-11-12,181,6.8,48
14,Race,0,0,"Drama, Action, Thriller, Crime",India,"UTV Motion Pictures, Tips Industries, Films & Casting Temple Pvt. Ltd. Sydney",False,5.307,hi,2008-03-20,161,6.0,52
15,Yamato,0,0,"War, History",Japan,Kadokawa,False,1.857,ja,2005-12-17,145,6.0,12
16,Mirage,0,0,"Mystery, Thriller",United States of America,Universal Pictures,False,3.802,en,1965-10-29,108,7.0,34
17,The World of Henry Orient,0,0,"Comedy, Drama",United States of America,Pan Arts,False,3.382,en,1964-03-19,106,6.5,16
18,Love Aaj Kal,12500000,20794985,"Comedy, Drama, Romance",India,"Eros International, Illuminati Films Pvt Ltd",False,6.826,hi,2009-07-31,128,6.4,51
19,The Sea Wolves,0,0,"War, Action, Thriller",United States of America,"Lorimar Productions, Richmond Light Horse Productions, Varius Entertainment Trading A.G.",False,3.384,en,1980-07-03,120,5.7,35
20,The Arrow,7800000,0,"Documentary, Drama",Canada,"The Film Works, Manitoba Film & Sound Development Corporation",False,1.196,en,1997-01-12,180,6.8,5
21,Lagaan: Once Upon a Time in India,5200000,8100000,"Adventure, Drama, Music, Romance",India,"Aamir Khan Productions, Jhamu Sughand Productions, Ashutosh Gowariker Productions",False,6.895,hi,2001-06-15,224,7.4,240
22,Chamku,0,0,"Action, Crime, Drama, Music, Romance, Thriller",India,Vijayta Films,False,2.258,hi,2008-08-29,105,3.8,8
23,Jai Veeru,0,0,Drama,India,Siddhi Vinayak Movies,False,0.6,hi,2009-03-13,160,5.7,3
