,title,budget,revenue,genres,production_countries,production_companies,adult,popularity,original_language,release_date,runtime,vote_average,vote_count
0,Rehtori,0,0,,,,False,0.6,fi,,,0.0,0
1,Västergyllen,0,0,Documentary,Sweden,,False,0.6,sv,1943-01-04,17,0.0,0
2,Hope I'm in the Frame,0,0,,,,False,0.84,he,,,0.0,0
3,When the Mountains Were Wild,0,0,,,,False,0.6,en,2015-11-09,19,0.0,0
4,Över ån efter badvatten,0,0,,Sweden,,False,0.6,sv,1933-08-20,10,0.0,0
5,Il est important d'être aimé,0,0,Comedy,France,,False,0.6,fr,1981-02-06,,0.0,0
6,La folle de Chaillot,0,0,Comedy,France,,False,0.6,fr,1976-06-30,,0.0,0
7,Private Property (Public Domain),0,0,,,,False,0.6,en,1991-01-22,12,0.0,0
8,Devotio Moderna,0,0,,,,False,0.6,en,1993-01-22,10,0.0,0
9,Los resbalosos,0,0,"Comedy, Western",Mexico,,False,0.6,es,1960-10-27,70,0.0,0
10,Tall Tales & Legends: Pecos Bill,0,0,,,,False,0.6,en,,,0.0,0
11,Joy Joy Nails,0,0,,,,False,0.945,en,2017-04-29,18,0.0,0
12,Jungfer Miras Mirakel,0,0,Drama,Germany,,False,0.84,de,1986-09-16,,0.0,0
13,Dead Men,0,0,"Drama, Western, Action",United States of America,"Catch the Sun, Saddlecreek Films",False,2.362,en,2018-01-02,180,2.0,1
14,Sextoy,0,0,,United States of America,,False,0.849,en,2015-01-22,8,0.0,0
15,You're Invited to Mary-Kate and Ashley's Ballet Party,0,0,,United States of America,,False,0.6,en,1997-01-01,27,6.0,1
16,The Baby Boomer,6000,0,,,,False,0.6,en,,9,0.0,0
17,You're Invited to Mary-Kate and Ashley's Hawaiian Beach Party,0,0,,,,False,1.4,en,1996-01-22,25,8.0,1
18,Come by Chance,0,0,Drama,Hungary,,False,0.6,hu,2017-08-12,20,7.0,1
19,Revealing Stories,0,0,Comedy,United Kingdom,24 Three Films,False,1.4,en,2011-07-03,10,0.0,0
20,Und erstens kommt es anders und zweitens als man denkt,0,0,Comedy,Germany,,False,0.6,de,1985-11-27,,0.0,0
21,Die Heiratsannonce,0,0,Drama,Germany,,False,0.6,de,1985-10-17,,0.0,0
22,UFC Fight Night 126: Cowboy vs. Medeiros,0,0,Action,United States of America,Zuffa,False,0.661,en,2018-02-18,,8.0,1
