,title,budget,revenue,genres,production_countries,production_companies,adult,popularity,original_language,release_date,runtime,vote_average,vote_count
0,"Svensson, Svensson - In Sickness and in Health",0,0,Comedy,Sweden,,False,1.399,sv,2011-10-14,84,4.3,9
1,Stockholm East,0,0,Drama,Sweden,"Filmlance International, Film i Väst",False,1.721,sv,2011-10-21,95,5.7,7
2,Ozzy Osbourne's Ozzfest 10th Anniversary,0,0,,,,False,0.6,en,2005-05-26,,5.0,1
3,ID:A,0,0,Thriller,Denmark,Zentropa Entertainments,False,2.28,da,2011-11-24,104,6.2,24
4,Slash: Rock Am Ring 2010,0,0,,,,False,0.6,en,2010-06-04,47,0.0,0
5,Jackpot,0,0,"Action, Comedy, Crime",Norway,"Det Danske Filminstitut, Zentropa Entertainments, Fantefilm, Film i Väst",False,1.862,no,2011-12-02,86,6.1,18
6,Water Crystals In Motion - Messages From Water,0,0,Documentary,,,False,0.6,en,2004-05-05,40,0.0,0
7,Slayer: Rock Am Ring,0,0,,,,False,0.844,en,2010-06-06,76,0.0,0
8,Let There Be Light,0,0,Documentary,United States of America,U.S. Army Pictorial Services,False,2.524,en,1946-12-16,58,7.4,20
9,2012 The Odyssey,0,0,Documentary,,,False,0.993,en,2007-08-01,99,5.0,1
10,Face to Face,0,0,Drama,Australia,,False,0.701,en,2011-09-08,86,6.5,2
11,There & Back Again: A South Pacific Journey,0,0,,,,False,0.6,en,,15,0.0,0
12,Jonny Lang: Live at Montreux 1999,0,0,Music,,,False,1.091,en,1999-07-07,55,0.0,0
13,JB Smoove: That's How I Dooz It,0,0,Comedy,,,False,0.71,en,2012-01-21,60,6.0,1
14,Happily Ever After,0,0,Comedy,Netherlands,,False,1.22,nl,2010-10-14,90,6.7,3
15,The Family Björck,0,0,Comedy,Sweden,Terrafilm,False,0.6,sv,1940-01-20,98,6.0,2
16,It's Hard to Be Nice,0,0,"Comedy, Drama","Bosnia and Herzegovina, United Kingdom, Germany, Serbia, Slovenia",Refresh Production,False,0.683,bs,2007-10-17,86,8.2,3
17,Forever 50's,0,0,"History, Documentary",,,False,0.842,en,2003-04-29,517,0.0,0
18,Six Aces,0,0,Action,United States of America,DCJ Productions,False,0.961,en,2000-12-22,59,0.0,0
19,House of Mystery,0,0,"Mystery, Horror",United Kingdom,United Artists,False,0.6,en,1961-01-01,56,8.0,1
20,Duct Wars: The Rebellion,0,0,"Action, Science Fiction, Adventure",United States of America,DCJ Productions,False,0.805,en,1999-11-05,19,0.0,0
21,The Hanged Man,0,0,"TV Movie, Mystery",United States of America,Revue Studios,False,0.6,en,1964-11-18,87,4.2,3
22,Duct Wars: The Silver Enemy,0,0,"Action, Science Fiction, Adventure",United States of America,DCJ Productions,False,0.84,en,2000-04-23,41,0.0,0
23,The Hanged Man,0,0,"Action, Western, TV Movie",United States of America,"Andrew J. Fenady Productions, Bing Crosby Productions",False,1.4,en,1974-03-13,73,3.5,2
24,You Can't Get Away with Murder,0,0,"Drama, Crime",United States of America,"First National Pictures, Warner Bros. Pictures",False,3.444,en,1939-03-23,89,4.8,6
