,title,budget,revenue,genres,production_countries,production_companies,adult,popularity,original_language,release_date,runtime,vote_average,vote_count
0,Death of a Prophet,0,0,Drama,United States of America,,False,1.07,en,1981-01-01,60,4.8,4
1,Marianne and Juliane,0,0,Drama,Germany,"Bioskop Film, Sender Freies Berlin",False,2.718,de,1981-09-04,106,7.0,13
2,Why Not?,0,0,Drama,Japan,"Imamura Productions, Shochiku Co., Ltd.",False,2.48,ja,1981-01-08,151,6.5,4
3,Tragedy of a Ridiculous Man,0,0,Drama,Italy,Fiction Cinematografica S.p.a.,False,2.61,it,1981-10-01,116,6.6,20
4,Choice of Arms,0,0,"Crime, Drama",France,"Sara Films, Parafrance",False,3.248,fr,1981-03-06,135,6.8,39
5,Only When I Laugh,0,0,"Comedy, Drama",United States of America,Columbia Pictures,False,2.708,en,1981-09-25,120,7.0,4
6,Passion of Love,0,0,Drama,"Italy, France",,False,2.068,it,1981-09-16,117,7.1,9
7,Pixote,0,0,"Crime, Drama",Brazil,"Hector Babenco Filmes, Embrafilme",False,3.482,pt,1981-09-11,128,8.0,51
8,The Hand,6500000,566736,"Horror, Thriller",United States of America,"Orion Pictures Corporation, Warner Bros. Pictures",False,3.392,en,1981-04-24,104,6.0,45
9,Three Brothers,0,0,Drama,"France, Italy","Gaumont, Iterfilm",False,1.842,it,1981-03-19,113,6.6,12
10,Down Terrace,31192,10000,"Drama, Action, Comedy",United Kingdom,,False,3.037,en,2009-09-01,89,6.3,34
11,From the Life of the Marionettes,0,0,Drama,"Germany, Sweden","Österreichischer Rundfunk, Bavaria Film, Incorporated Television Company (ITC), Personafilm, ZDF",False,2.774,de,1980-10-08,104,7.4,31
12,Céleste,0,0,Drama,Germany,Pelemele Film,False,0.6,de,1981-09-18,107,5.5,2
13,The Cricket,0,0,Drama,Italy,NIR,False,0.98,it,1980-04-18,101,6.5,6
14,The Horse of Pride,0,0,Drama,France,,False,0.741,en,1980-09-24,120,6.0,2
15,Lightning Over Water,0,0,Documentary,"Sweden, Germany",,False,1.98,en,1980-10-01,91,6.7,7
16,One Trick Pony,0,0,Drama,United States of America,Warner Bros. Pictures,False,0.612,en,1980-10-03,98,6.5,2
17,The Competition,0,0,"Drama, Romance, Music",United States of America,"Rastar Films, Columbia Pictures",False,2.552,en,1980-12-03,123,6.7,7
18,The Idolmaker,0,0,"Drama, Romance, Music",United States of America,,False,1.834,en,1980-11-14,117,5.7,9
19,The Stunt Man,0,0,"Action, Comedy, Drama, Thriller",United States of America,"Simon Productions, 20th Century Fox",False,4.659,en,1980-06-27,131,6.9,58
20,Two Wheel Terrors,0,0,,,,False,0.6,en,,35,0.0,0
21,Two Wheel Terrors 2,0,0,,,,False,0.6,en,,60,0.0,0
22,K3 in de sneeuw,0,0,"Music, Family",Belgium,Studio 100,False,0.842,nl,2006-02-24,,0.0,0
23,Camera Buff,0,0,Drama,Poland,"Zespól Filmowy ""Tor"", Film Polski",False,3.315,pl,1979-11-16,112,7.6,44
24,Best Boy,0,0,Documentary,United States of America,,False,1.4,en,1979-10-05,111,7.0,3
25,Choppahead Vol. 1,0,0,,,,False,0.6,en,,,0.0,0
26,Bye Bye Brazil,0,0,Drama,"Argentina, Brazil, France",LC Barreto,False,1.78,pt,1980-02-08,110,6.3,15
27,Chapter Two,0,0,"Romance, Drama",United States of America,"Columbia Pictures, Rastar Films",False,1.4,en,1979-12-14,124,7.0,3
28,Christ Stopped at Eboli,0,0,"War, Drama, History","Italy, France",,False,2.205,it,1979-02-23,220,6.7,30
29,Vengeance Is Mine,0,0,"Crime, Drama",Japan,"Imamura Productions, Shochiku Co., Ltd.",False,2.262,ja,1979-04-21,140,7.7,41
