,title,budget,revenue,genres,production_countries,production_companies,adult,popularity,original_language,release_date,runtime,vote_average,vote_count
0,The Making Of the Italian Job,0,0,Documentary,,,False,0.6,en,,69,0.0,0
1,My Ain Folk,0,0,Drama,United Kingdom,British Film Institute,False,2.055,en,1973-12-01,55,6.5,14
2,South Sea Woman,2000000,0,"Adventure, Comedy, Romance, War",United States of America,Warner Bros. Pictures,False,1.099,en,1953-06-27,99,5.3,4
3,Astronaut: The Last Push,0,0,Science Fiction,United States of America,TMA-1 Productions,False,2.519,en,2012-06-01,90,5.4,33
4,Incredible Rocky Mountain Race,0,0,,,,False,0.6,en,1977-01-01,100,0.0,0
5,Paolo Conte - Nel cuore di Amsterdam,0,0,Music,,,False,0.6,en,2004-02-02,55,4.3,2
6,If I Knew What You Said,0,0,"Drama, Romance",Philippines,,False,1.093,en,2009-07-18,88,0.0,0
7,Ringing in Their Ears,0,0,,Japan,,False,1.4,en,2011-04-02,89,5.0,1
8,The Sacred,0,0,Horror,United States of America,,False,1.03,de,2011-11-13,73,5.3,3
9,Hologram Man,0,0,"Action, Science Fiction, Thriller",United States of America,PM Entertainment Group,False,1.96,en,1995-06-27,101,4.4,5
10,The Man of Gold,0,0,"Romance, Drama, History",Hungary,Hunnia Filmgyár,False,0.6,hu,1962-12-13,107,7.5,3
11,War Camp,0,0,Action,Philippines,,False,0.6,en,1988-09-01,84,0.0,0
12,Michael McIntyre's Comedy Roadshow,0,0,Comedy,United Kingdom,Open Mike Productions,False,0.6,en,2009-11-16,48,6.6,4
13,Night Wars,0,0,"Horror, Science Fiction, War",United States of America,Action International Pictures,False,1.678,en,1988-03-01,88,4.0,3
14,Westbound,0,0,Western,United States of America,Warner Bros. Pictures,False,1.623,en,1959-04-25,69,5.9,6
15,Craving Desire,0,0,"Drama, Thriller",Italy,"Devon Cinematografica, Dania Film",False,5.88,it,1993-05-04,97,5.0,11
16,The Sapphires,0,0,"Comedy, Drama",Australia,Goalpost Pictures,False,4.919,en,2012-08-08,103,6.7,102
17,Jesse Stone: Benefit of the Doubt,0,0,"Drama, Thriller, Crime, Mystery",United States of America,"Sony Pictures Television, Brandman Productions, TWS Productions II",False,2.775,en,2012-05-19,87,7.0,27
18,See China and Die,0,0,"Horror, Drama, Thriller",United States of America,,False,0.6,en,1981-12-09,86,0.0,0
19,A Million in the Morning,0,0,Documentary,,,False,0.6,en,2010-01-29,58,6.3,3
20,T-O: Triángulo de oro - 'La isla fantasma',0,0,"Action, Adventure",Colombia,Sono Films,False,0.661,es,1985-01-24,,5.0,1
