,title,budget,revenue,genres,production_countries,production_companies,adult,popularity,original_language,release_date,runtime,vote_average,vote_count
0,Acts of Betrayal,0,0,"Action, Thriller",United States of America,"Mahagonny Pictures, Conquistador Entertainment",False,1.508,en,1997-10-24,90,0.0,0
1,The Steel Helmet,0,0,"Drama, War, Action",United States of America,Deputy Corporation,False,2.313,en,1951-02-02,85,7.0,40
2,Eve and the Fire Horse,1500000,0,Drama,Canada,Golden Horse Productions,False,0.741,en,2005-09-09,92,7.0,2
3,The Whore,0,0,"Drama, History","Germany, Austria",,False,3.523,de,2010-10-04,120,5.8,29
4,Battle Inferno,0,0,"War, Drama",Germany,,False,2.167,de,1959-04-07,97,7.1,9
5,Fixed Bayonets!,0,0,"Action, Drama, War",United States of America,20th Century Fox,False,2.188,en,1951-11-21,92,6.2,14
6,Texas '46,0,0,"Drama, History, War","United States of America, Italy","Ministero per i Beni e le Attività Culturali, Rai Cinemafiction, Telepiù, Veradia Film",False,0.613,en,2002-01-11,96,3.5,2
7,Lighthouse,0,0,Animation,,,False,0.6,en,2003-04-09,,0.0,0
8,The Swarm,0,0,"Horror, Thriller",United States of America,Warner Bros. Pictures,False,6.638,en,1978-07-14,116,5.0,75
9,Spectre,0,0,"Drama, Horror, Mystery",Spain,"Filmax, Estudios Picasso, Castelao Producciones, Telecinco Cinema",False,1.877,es,2006-09-27,81,5.9,16
10,Red Quicksilver,0,0,"Drama, Action, Comedy, History, Thriller, Crime",Estonia,Arnold and Gregor Production,False,0.75,en,2010-04-09,86,5.3,2
11,The First Basket,0,0,Documentary,,,False,0.6,en,2008-04-04,,0.0,0
12,Quiet City,2500,15425,"Drama, Romance",United States of America,,False,1.907,en,2007-03-12,78,6.0,11
13,They Came to Cordura,0,0,Western,United States of America,Columbia Pictures,False,1.481,en,1959-06-01,123,6.1,8
14,Visiting Hours,0,13258670,"Horror, Thriller",Canada,"Canadian Film Development Corporation (CFDC), Filmplan, Victor Solnicki Productions",False,3.408,en,1982-05-21,105,5.7,36
15,Disco and Atomic War,0,0,Documentary,"Estonia, Finland","Eetriüksus, Helsinki Filmi",False,1.646,et,2009-04-10,78,5.9,6
16,Pavement,0,0,"TV Movie, Thriller, Mystery","Germany, South Africa","Motion Picture Corporation of Europe (MPCE), ApolloProMedia GmbH & Co. 2. Filmproduktion KG, Film Afrika Worldwide",False,1.191,en,2002-12-13,91,9.5,1
17,The One Percent,0,0,Documentary,United States of America,,False,0.906,en,2006-04-29,77,6.1,8
18,Living Out Loud,12000000,12902790,"Comedy, Drama, Romance",United States of America,"New Line Cinema, Jersey Films",False,2.847,en,1998-10-30,100,5.9,16
19,Names in Marble,0,0,"Drama, Romance, War, History","Estonia, Finland","Taska Productions, Matila Röhr Productions (MRP)",False,2.256,et,2002-11-01,95,6.7,8
20,Find Love,500000,0,Romance,United States of America,,False,1.102,en,2006-01-01,,0.0,0
21,Who Done It?,0,0,"Action, Comedy",United Kingdom,Ealing Studios,False,0.771,en,1956-03-20,85,4.8,3
22,Rock the Bells,0,0,"Documentary, Music",,,False,1.243,en,2006-04-27,103,8.0,2
23,Mindless,0,0,Comedy,Estonia,Taska Film,False,1.082,et,2006-10-06,90,5.1,4
24,Biggie Smalls: Rap Phenomenon,0,0,"Documentary, Horror",,,False,0.6,en,2009-01-20,,5.3,2
25,Run for Your Life: The Fred Lebow Story,0,0,"Documentary, History",United States of America,,False,1.439,en,2008-10-29,95,8.0,7
26,The Mark of Cain,0,0,"Documentary, Drama",,,False,1.081,en,2000-01-01,73,7.6,4
27,Malcolm X,0,0,Documentary,United States of America,Warner Bros. Pictures,False,0.86,en,1972-05-24,91,6.2,5
28,Middletown,0,0,Drama,"United Kingdom, Ireland",BBC Northern Ireland,False,1.595,en,2006-04-28,88,4.7,3
29,Shop of Dreams,0,0,"Comedy, Drama","Finland, Estonia","Silva Mysterium Oy, Exitfilm",False,1.072,en,2005-04-14,110,5.5,5
30,Life of the Party,0,0,"Comedy, Drama, Romance",,,False,1.034,en,2005-01-01,87,4.0,1
31,The Treatment,900000,82701,"Comedy, Drama, Romance",,,False,3.34,en,2006-04-08,86,5.4,7
32,The Valley of Tears,0,0,"Drama, Fantasy, Thriller",,,False,0.6,en,2006-11-17,,3.0,1
33,Moodori,0,0,Comedy,South Korea,,False,0.6,ko,2006-09-21,100,3.0,1
34,Black Coffee,0,0,Documentary,Canada,National Film Board of Canada,False,1.384,en,2007-02-05,172,0.0,0
35,Notorious B.I.G.: Bigger Than Life,0,0,"Documentary, Music",United States of America,Fox Searchlight Pictures,False,1.4,en,2007-05-16,101,6.8,6
36,The Dead Mountaineer Hotel,0,0,"Crime, Science Fiction, Mystery, Drama","Estonia, Soviet Union",Tallinnfilm,False,1.502,et,1979-08-27,80,5.7,13
37,Skeletons,0,0,"Fantasy, Comedy, Thriller, Mystery",United Kingdom,"Edge City Films, EM Media, Scottish Screen, Forward Films",False,1.95,en,2010-07-16,94,6.1,19
38,The Lost Patrol,0,0,"Action, War",United States of America,RKO Radio Pictures,False,3.064,en,1934-02-16,73,6.0,21
39,Golden Slumber,0,0,"Action, Comedy, Drama, Mystery, Thriller",Japan,,False,2.325,ja,2010-01-30,139,6.8,17
