,title,budget,revenue,genres,production_countries,production_companies,adult,popularity,original_language,release_date,runtime,vote_average,vote_count
0,Deadwater,1000000,0,"Action, Thriller",United States of America,"Wiseacre Films, Rebel Film BV",False,1.998,en,2008-05-20,90,3.9,8
1,Contract Killers,0,0,"Action, Adventure, Thriller",,"Dirty Martini Productions, Birch Tree Entertainment, Tritan Northstar Entertainment",False,1.199,en,2008-03-13,86,4.7,3
2,Lakeview Terrace,20000000,27640028,"Drama, Crime, Thriller",United States of America,"Screen Gems, Overbrook Entertainment",False,7.592,en,2008-09-19,110,5.9,497
3,Kickin' It Old Skool,0,0,Comedy,United States of America,Yari Film Group,False,3.52,en,2007-04-27,108,4.2,39
4,Death Race 2000,300000,8000000,"Action, Comedy, Science Fiction",United States of America,New World Pictures,False,8.243,en,1975-04-27,80,6.1,199
5,Barbie as the Island Princess,0,0,"Animation, Family",United States of America,,False,6.853,en,2007-09-18,86,6.8,311
6,Barbie: Fairytopia,0,0,"Animation, Family",United States of America,,False,7.118,en,2005-03-08,70,6.2,363
7,Barbie Fairytopia: Mermaidia,0,0,"Animation, Family, Adventure, Fantasy",United States of America,Mattel Entertainment,False,8.307,en,2006-03-14,75,6.5,318
8,Traitor,22000000,23530831,"Drama, Action, Thriller, Crime",United States of America,"Mandeville Films, Hyde Park Films, Crescendo Productions, Overture Films",False,9.421,en,2008-08-23,114,6.6,325
9,Die Geschichte vom armen Hassan,0,0,"Fantasy, Family",Germany,DEFA,False,0.6,de,1958-07-19,60,0.0,0
10,China O'Brien,0,0,"Action, Thriller",United States of America,,False,3.104,en,1990-01-01,86,5.7,23
11,The Story of Little Mook,0,0,"Fantasy, Family",East Germany,DEFA,False,2.597,de,1953-12-23,100,6.9,14
12,China O'Brien II,0,0,Action,United States of America,Fred Weintraub Productions,False,2.371,en,1990-01-01,92,5.7,14
13,Hokkabaz,0,0,"Comedy, Drama",Turkey,BKM Film,False,5.905,tr,2006-10-20,122,6.6,48
14,The Goose Princess,0,0,"Family, Fantasy",Germany,DEFA,False,0.886,de,1989-01-29,80,8.0,1
15,The Golden Yurt,0,0,"Fantasy, Drama, Family","Germany, Mongolia","DEFA, Mongolkino",False,0.6,de,1961-07-12,79,0.0,0
16,Train Man,0,0,"Comedy, Romance",Japan,"Toho Company, Ltd., Fuji Television Network",False,1.866,ja,2005-06-04,105,6.3,12
17,Hell Ride,0,194287,"Action, Thriller",United States of America,Dimension Films,False,7.714,en,2008-08-08,84,5.5,95
18,Hans Röckle and the Devil,0,0,"Fantasy, Family",Germany,DEFA,False,0.6,de,1974-07-04,75,8.0,1
19,King Thrushbeard,0,0,"Fantasy, Family",Germany,DEFA,False,1.363,de,1965-12-01,74,5.7,10
20,Hatifa,0,0,Adventure,Germany,DEFA,False,0.6,de,1960-07-24,85,0.0,0
21,Das Zaubermännchen,0,0,Fantasy,Germany,DEFA,False,2.412,de,1960-07-29,73,4.5,4
22,Snow-White and Rose-Red,0,0,"Fantasy, Family",Germany,DEFA,False,2.026,de,1979-07-05,70,6.9,16
23,The Farmer's Clever Daughter,0,0,"Family, Fantasy",Germany,DEFA,False,0.632,de,1969-02-23,74,5.0,1
24,Wer reißt denn gleich vor'm Teufel aus,0,0,"Fantasy, Family",Germany,DEFA,False,0.644,de,1977-12-04,92,4.0,1
25,Schneewittchen,0,0,"Fantasy, Family",Germany,DEFA,False,0.632,de,1961-10-05,63,6.1,4
26,On Evil Grounds,0,0,"Comedy, Horror",Austria,,False,0.61,en,2007-03-21,82,5.9,4
27,Let the Right One In,4000000,10785801,"Horror, Drama",Sweden,EFTI,False,10.328,sv,2008-01-26,115,7.5,1592
28,Holiday,0,0,"Drama, Action, Comedy, Crime, Romance, Family",South Korea,,False,3.734,ko,2006-01-19,122,6.5,13
29,Inside,3000000,0,Horror,France,"La Fabrique de Films, BR Films, CinéCinéma, Canal+",False,6.459,fr,2007-06-13,79,6.8,327
30,Beauty and the Beast: The Enchanted Christmas,0,0,"Animation, Family","Canada, United States of America",Walt Disney Television Animation,False,11.344,en,1997-11-11,72,6.0,528
31,"Big Bang Love, Juvenile A",0,0,"Fantasy, Drama",Japan,"Maki Production, Eisei Gekijo, Excellent Film",False,2.779,ja,2006-08-26,85,6.3,28
32,The Aerial,0,0,"Science Fiction, Drama",Argentina,LadobleA,False,1.687,es,2007-04-17,99,7.2,43
33,The Bothersome Man,0,0,"Comedy, Drama, Fantasy","Iceland, Norway",Sandrew Metronome Norge,False,6.744,no,2006-05-26,90,7.0,106
34,Frostbitten,0,0,"Comedy, Horror","Russia, Sweden",Cinepost Studios,False,3.959,sv,2006-02-24,98,5.4,36
35,Funny Face,0,0,"Music, Comedy, Romance",United States of America,Paramount,False,8.026,en,1957-02-13,103,7.1,324
36,Lifeboat,1590000,0,"Drama, Thriller",United States of America,20th Century Fox,False,8.695,en,1944-01-11,96,7.4,192
37,Game of Death,10000000,0,"Drama, Action, Thriller, Crime","Hong Kong, United States of America","Orange Sky Golden Harvest, Concord Productions Inc.",False,10.652,cn,1978-03-23,94,6.3,263
38,Wolfhound of the Grey Dog Clan,20000000,0,Fantasy,Russia,Central Partnership,False,4.144,ru,2006-12-28,136,5.4,30
39,Harold & Kumar Escape from Guantanamo Bay,12000000,43493123,"Comedy, Adventure",United States of America,New Line Cinema,False,9.016,en,2008-04-25,107,6.2,778
40,Chrysalis,12000000,0,"Action, Thriller, Crime, Science Fiction",France,"Sofica Sogécinéma 2, Gaumont, TF1 International, CinéCinéma, Canal+",False,3.759,fr,2007-06-25,94,5.2,33
41,Broken English,2000000,0,"Comedy, Drama, Romance","Japan, France, United States of America","Vox3 Films, HDNet Films, Backup Media, Phantom Films",False,3.347,en,2007-01-01,97,6.7,33
42,Sione's Wedding,0,0,"Comedy, Romance",New Zealand,South Pacific Pictures,False,2.111,en,2006-03-29,97,6.0,11
43,Three O'Clock High,6000000,3685862,Comedy,United States of America,Universal Pictures,False,6.47,en,1987-10-09,97,6.7,111
44,Triloquist,0,0,Horror,United States of America,,False,1.652,en,2008-07-15,90,5.1,13
45,Bad News Bears,30000000,34252847,Comedy,United States of America,"Media Talent Group, Detour Filmproduction",False,7.217,en,2005-07-22,113,5.7,119
