,title,budget,revenue,genres,production_countries,production_companies,adult,popularity,original_language,release_date,runtime,vote_average,vote_count
0,Saga - Contact: Live in Munich,0,0,,,,False,0.6,de,2009-02-26,,7.0,1
1,Saga - Silhouette,0,0,,,,False,0.6,de,2003-02-04,,8.0,1
2,Saga - Worlds Apart Revisited,0,0,,,,False,0.6,en,2007-11-06,116,5.5,1
3,Women's Game,0,0,,Lebanon,,False,0.6,ar,1982-05-06,,5.5,1
4,100 Destinations - Italien - Emilia Romagna,0,0,,,,False,0.6,de,,,0.0,0
5,Man in Van,0,0,Documentary,United States of America,,False,0.623,en,2009-08-25,6,6.0,1
6,نساء للشتاء,0,0,,"Lebanon, Syrian Arab Republic",,False,0.87,ar,1974-04-06,,5.5,1
7,Íntimo - ao Vivo,0,0,,,,True,0.6,pt,,,0.0,0
8,Fabio Jr. -  Íntimo - ao Vivo,0,0,,Brazil,Sony Music Entertainmant,False,0.6,pt,2012-11-25,,5.3,2
9,White Out,0,0,Thriller,United Kingdom,New Age Film,False,0.6,en,2011-01-01,85,0.0,0
10,Clover Bend,0,0,Thriller,Norway,,False,0.669,de,2002-03-20,,5.0,1
11,The Archive,0,0,Documentary,United States of America,,False,0.903,en,2008-01-01,8,6.5,2
12,Run If You Can,0,0,"Crime, Horror, Thriller",,,False,0.636,en,1987-01-01,89,0.0,0
13,Buckles,0,0,Documentary,,,False,0.6,en,2009-08-03,11,0.0,0
14,Tarantino's Mind,0,0,"TV Movie, Comedy",Brazil,,False,1.747,pt,2006-01-04,15,6.4,17
15,Doll Face,0,0,Animation,,,False,0.748,en,2005-08-01,5,6.5,4
16,The Gloaming,0,0,,United States of America,,False,0.6,en,2007-07-03,3,0.0,0
17,As Canções da Maria,0,0,,,,False,0.6,pt,2012-09-30,,7.0,1
18,Parrotville Fire Department,0,0,,,,False,0.6,en,1934-09-13,,6.0,1
19,This Is a True Story,0,0,Documentary,United Kingdom,,False,0.6,en,2003-07-03,24,6.5,2
20,The Man Who Fell to Earth (Remix),0,0,,,,False,0.6,en,2010-05-11,3,5.0,1
21,Un Amore,0,0,,,,False,0.991,it,1999-04-06,,5.0,1
22,The Knight of Knights,0,0,Action,,Shaw Brothers,False,0.6,zh,1966-05-17,91,6.0,2
23,Incident by a Bank,0,0,Crime,Sweden,"Backa Teater, Film i Väst, Plattform Produktion, Svenska Filminstitutet, The Chimney Pot",False,1.319,sv,2010-01-30,12,6.7,11
24,Kiss [1974] Nothin' To Lose,0,0,,,,False,0.6,en,1974-02-20,20,0.0,0
25,Autobiographical Scene Number 6882,0,0,Drama,Sweden,Plattform Produktion,False,1.396,sv,2005-02-02,9,6.3,5
26,Love and Hisses,0,0,Comedy,United States of America,RKO Radio Pictures,False,0.84,en,1934-06-07,18,0.0,0
27,The Importance of Being Morrissey,0,0,"TV Movie, Music, Documentary",United Kingdom,North One Television,False,0.6,en,2003-06-08,50,6.0,2
28,Odor in the Court,0,0,,,,False,1.211,en,1934-08-07,,0.0,0
29,Lea Press on Limbs,0,0,,United States of America,,False,0.6,en,1988-01-13,3,0.0,0
